location,source,target
0xa9c81c@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126816"">未知なる力と共に極限まで成<join at=""11126820"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c828@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126828"">未知なる力と共に極限まで成<join at=""11126832"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c834@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126840"">未知なる力と共に極限まで成<join at=""11126844"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c840@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126852"">未知なる力と共に極限まで成<join at=""11126856"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c84c@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126864"">未知なる力と共に極限まで成<join at=""11126868"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c858@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126876"">未知なる力と共に極限まで成<join at=""11126880"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c864@mhfdat-jp.bin,"天より与えられし片手剣。<join at=""11126888"">未知なる力と共に極限まで成<join at=""11126892"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c870@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11126900"">続けるといわれる片手剣。<join at=""11126904"">氷属性。‾C05≪進化武器≫‾C00",
0xa9c87c@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11126912"">続けるといわれる片手剣。<join at=""11126916"">氷属性。‾C05≪進化武器≫‾C00",
0xa9c888@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11126924"">続けるといわれる片手剣。<join at=""11126928"">雷属性。‾C05≪進化武器≫‾C00",
0xa9c894@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11126936"">続けるといわれる片手剣。<join at=""11126940"">雷属性。‾C05≪進化武器≫‾C00",
0xa9c8a0@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11126948"">未知なる力と共に極限まで成<join at=""11126952"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c8ac@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11126960"">未知なる力と共に極限まで成<join at=""11126964"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c8b8@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11126972"">未知なる力と共に極限まで成<join at=""11126976"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c8c4@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11126984"">未知なる力と共に極限まで成<join at=""11126988"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c8d0@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11126996"">未知なる力と共に極限まで成<join at=""11127000"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c8dc@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11127008"">未知なる力と共に極限まで成<join at=""11127012"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c8e8@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11127020"">未知なる力と共に極限まで成<join at=""11127024"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c8f4@mhfdat-jp.bin,"天より与えられし双剣。<join at=""11127032"">未知なる力と共に極限まで成<join at=""11127036"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c900@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127044"">続けるといわれる双剣。<join at=""11127048"">氷属性。‾C05≪進化武器≫‾C00",
0xa9c90c@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127056"">続けるといわれる双剣。<join at=""11127060"">氷属性。‾C05≪進化武器≫‾C00",
0xa9c918@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127068"">続けるといわれる双剣。<join at=""11127072"">雷属性。‾C05≪進化武器≫‾C00",
0xa9c924@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127080"">続けるといわれる双剣。<join at=""11127084"">雷属性。‾C05≪進化武器≫‾C00",
0xa9c930@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127092"">未知なる力と共に極限まで成<join at=""11127096"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c93c@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127104"">未知なる力と共に極限まで成<join at=""11127108"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c948@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127116"">未知なる力と共に極限まで成<join at=""11127120"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c954@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127128"">未知なる力と共に極限まで成<join at=""11127132"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c960@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127140"">未知なる力と共に極限まで成<join at=""11127144"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c96c@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127152"">未知なる力と共に極限まで成<join at=""11127156"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c978@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127164"">未知なる力と共に極限まで成<join at=""11127168"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c984@mhfdat-jp.bin,"天より与えられし大剣。<join at=""11127176"">未知なる力と共に極限まで成<join at=""11127180"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c990@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127188"">未知なる力と共に極限まで成<join at=""11127192"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c99c@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127200"">未知なる力と共に極限まで成<join at=""11127204"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9c9a8@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127212"">未知なる力と共に極限まで成<join at=""11127216"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c9b4@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127224"">未知なる力と共に極限まで成<join at=""11127228"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9c9c0@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127236"">未知なる力と共に極限まで成<join at=""11127240"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c9cc@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127248"">未知なる力と共に極限まで成<join at=""11127252"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c9d8@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127260"">未知なる力と共に極限まで成<join at=""11127264"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c9e4@mhfdat-jp.bin,"天より与えられし太刀。<join at=""11127272"">未知なる力と共に極限まで成<join at=""11127276"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9c9f0@mhfdat-jp.bin,"天より与えられしハンマー。<join at=""11127284"">未知なる力と共に極限まで成<join at=""11127288"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9c9fc@mhfdat-jp.bin,"天より与えられしハンマー。<join at=""11127296"">未知なる力と共に極限まで成<join at=""11127300"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9ca08@mhfdat-jp.bin,"天より与えられしハンマー。<join at=""11127308"">未知なる力と共に極限まで成<join at=""11127312"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9ca14@mhfdat-jp.bin,"天より与えられしハンマー。<join at=""11127320"">未知なる力と共に極限まで成<join at=""11127324"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9ca20@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127332"">続けるといわれるハンマー。<join at=""11127336"">氷属性。‾C05≪進化武器≫‾C00",
0xa9ca2c@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127344"">続けるといわれるハンマー。<join at=""11127348"">氷属性。‾C05≪進化武器≫‾C00",
0xa9ca38@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127356"">続けるといわれるハンマー。<join at=""11127360"">雷属性。‾C05≪進化武器≫‾C00",
0xa9ca44@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127368"">続けるといわれるハンマー。<join at=""11127372"">雷属性。‾C05≪進化武器≫‾C00",
0xa9ca50@mhfdat-jp.bin,"天より与えられし狩猟笛。<join at=""11127380"">未知なる力を吸収し成長する。<join at=""11127384"">水属性。‾C05≪進化武器≫‾C00",
0xa9ca5c@mhfdat-jp.bin,"天より与えられし狩猟笛。<join at=""11127392"">未知なる力を吸収し成長する。<join at=""11127396"">水属性。‾C05≪進化武器≫‾C00",
0xa9ca68@mhfdat-jp.bin,"天より与えられし狩猟笛。<join at=""11127404"">未知なる力を吸収し成長する。<join at=""11127408"">火属性。‾C05≪進化武器≫‾C00",
0xa9ca74@mhfdat-jp.bin,"天より与えられし狩猟笛。<join at=""11127416"">未知なる力を吸収し成長する。<join at=""11127420"">火属性。‾C05≪進化武器≫‾C00",
0xa9ca80@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127428"">続けるといわれる狩猟笛。<join at=""11127432"">氷属性。‾C05≪進化武器≫‾C00",
0xa9ca8c@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127440"">続けるといわれる狩猟笛。<join at=""11127444"">氷属性。‾C05≪進化武器≫‾C00",
0xa9ca98@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127452"">続けるといわれる狩猟笛。<join at=""11127456"">雷属性。‾C05≪進化武器≫‾C00",
0xa9caa4@mhfdat-jp.bin,"鍛錬を重ねることで、進化し<join at=""11127464"">続けるといわれる狩猟笛。<join at=""11127468"">雷属性。‾C05≪進化武器≫‾C00",
0xa9cab0@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127476"">未知なる力と共に極限まで成<join at=""11127480"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9cabc@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127488"">未知なる力と共に極限まで成<join at=""11127492"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9cac8@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127500"">未知なる力と共に極限まで成<join at=""11127504"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9cad4@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127512"">未知なる力と共に極限まで成<join at=""11127516"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9cae0@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127524"">未知なる力と共に極限まで成<join at=""11127528"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9caec@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127536"">未知なる力と共に極限まで成<join at=""11127540"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9caf8@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127548"">未知なる力と共に極限まで成<join at=""11127552"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9cb04@mhfdat-jp.bin,"天より与えられしランス。<join at=""11127560"">未知なる力と共に極限まで成<join at=""11127564"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9cb10@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127572"">未知なる力と共に極限まで成<join at=""11127576"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9cb1c@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127584"">未知なる力と共に極限まで成<join at=""11127588"">長する氷属性。‾C05≪進化武器≫‾C00",
0xa9cb28@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127596"">未知なる力と共に極限まで成<join at=""11127600"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9cb34@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127608"">未知なる力と共に極限まで成<join at=""11127612"">長する雷属性。‾C05≪進化武器≫‾C00",
0xa9cb40@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127620"">未知なる力と共に極限まで成<join at=""11127624"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9cb4c@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127632"">未知なる力と共に極限まで成<join at=""11127636"">長する水属性。‾C05≪進化武器≫‾C00",
0xa9cb58@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127644"">未知なる力と共に極限まで成<join at=""11127648"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9cb64@mhfdat-jp.bin,"天より与えられし銃槍。<join at=""11127656"">未知なる力と共に極限まで成<join at=""11127660"">長する火属性。‾C05≪進化武器≫‾C00",
0xa9cb70@mhfdat-jp.bin,"幾千もの棘竜の中で１頭と<join at=""11127668"">いわれる非常に珍しい素材を<join at=""11127672"">使用して作られた太刀。",
0xa9cb7c@mhfdat-jp.bin,"幾千もの棘茶竜の中で１頭と<join at=""11127680"">いわれる非常に珍しい素材を<join at=""11127684"">使用して作られた太刀。",
0xa9cb88@mhfdat-jp.bin,"幾千もの棘白竜の中で１頭と<join at=""11127692"">いわれる非常に珍しい素材を<join at=""11127696"">使用して作られた太刀。",
0xa9cb94@mhfdat-jp.bin,"とある銃槍使いが制作したバ<join at=""11127704"">レルとチェンバー一体型銃槍。<join at=""11127708"">鋭い牙が特徴的な武器。",
0xa9cba0@mhfdat-jp.bin,"霞龍の生態を応用した大剣。<join at=""11127716"">猛毒が仕込まれた刃が、獲物の<join at=""11127720"">全身を蝕む。",
0xa9cbac@mhfdat-jp.bin,"冥府の炎で鍛えられたという<join at=""11127728"">逸話を持つ幻のレイピア。<join at=""11127732"">地獄の業火が標的を貫く。",
0xa9cbb8@mhfdat-jp.bin,"狩人の相棒として、<join at=""11127740"">進化を続ける大巌竜の<join at=""11127744"">穿龍棍。‾C05≪進化武器≫‾C00",
0xa9cbc4@mhfdat-jp.bin,"狩人の中の狩人に相応しい<join at=""11127752"">大巌竜の穿龍棍。<join at=""11127756"">‾C05≪進化武器≫‾C00",
0xa9cbd0@mhfdat-jp.bin,"大巌竜の穿龍棍。己の限界を<join at=""11127764"">超え、進化をし続けた狩人の<join at=""11127768"">証。‾C05≪進化武器≫‾C00",
0xa9cbdc@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127776"">した記念のアンケートで選ばれ<join at=""11127780"">た穿龍棍。麻痺属性に優れる。",
0xa9cbe8@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127788"">した記念のアンケートで選ばれ<join at=""11127792"">た大剣。安定した性能を誇る。",
0xa9cbf4@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127800"">した記念のアンケートで選ばれ<join at=""11127804"">た大剣。安定した性能を誇る。",
0xa9cc00@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127812"">した記念のアンケートで選ばれ<join at=""11127816"">た大剣。安定した性能を誇る。",
0xa9cc0c@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127824"">した記念のアンケートで選ばれ<join at=""11127828"">た大剣。‾C11≪ＨＣ武器≫‾C00",
0xa9cc18@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127836"">した記念のアンケートで選ばれ<join at=""11127840"">た大剣。安定した性能を誇る。",
0xa9cc24@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127848"">した記念のアンケートで選ばれ<join at=""11127852"">た双剣。高い紅魔属性を誇る。",
0xa9cc30@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127860"">した記念のアンケートで選ばれ<join at=""11127864"">た双剣。紅魔属性に優れる。",
0xa9cc3c@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127872"">した記念のアンケートで選ばれ<join at=""11127876"">た双剣。紅魔属性に優れる。",
0xa9cc48@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127884"">した記念のアンケートで選ばれ<join at=""11127888"">た双剣。‾C11≪ＨＣ武器≫‾C00",
0xa9cc54@mhfdat-jp.bin,"雷狼竜の狩猟数が70万頭を突破<join at=""11127896"">した記念のアンケートで選ばれ<join at=""11127900"">た双剣。紅魔属性に優れる。",
0xa9cc60@mhfdat-jp.bin,0,
0xa9cc64@mhfdat-jp.bin,0,
0xa9cc68@mhfdat-jp.bin,0,
0xa9cc6c@mhfdat-jp.bin,"冥雷竜の力が宿りし長太刀。<join at=""11127920"">窮地に立たされるほど、<join at=""11127924"">更なる磨きがかかるという。",
0xa9cc78@mhfdat-jp.bin,"冥雷竜の力が宿りし片手剣。<join at=""11127932"">強き者へ、さらなる強さを<join at=""11127936"">授けるという猛き剣。",
0xa9cc84@mhfdat-jp.bin,"冥雷竜の力が宿りし大剣。<join at=""11127944"">冥界への風穴を開けた<join at=""11127948"">との噂も。",
0xa9cc90@mhfdat-jp.bin,"冥雷竜の力が宿りし狩猟笛。<join at=""11127956"">人々の心を魅了する音色を<join at=""11127960"">奏でる。",
0xa9cc9c@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11127968"">される双剣。細部にまで<join at=""11127972"">美しい装飾が施されている。",
0xa9cca8@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11127980"">される双剣。細部にまで<join at=""11127984"">美しい装飾が施されている。",
0xa9ccb4@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11127992"">される双剣。細部にまで<join at=""11127996"">美しい装飾が施されている。",
0xa9ccc0@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128004"">される双剣。<join at=""11128008"">‾C11≪ＨＣ武器≫‾C00",
0xa9cccc@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128016"">される双剣。細部にまで<join at=""11128020"">美しい装飾が施されている。",
0xa9ccd8@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128028"">される双剣。細部にまで<join at=""11128032"">美しい装飾が施されている。",
0xa9cce4@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128040"">される銃槍。野生の勘が<join at=""11128044"">強くなるらしい。‾C03砲撃LV2‾C00。",
0xa9ccf0@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128052"">される銃槍。野生の勘が<join at=""11128056"">強くなるらしい。‾C03砲撃LV2‾C00。",
0xa9ccfc@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128064"">される銃槍。野生の勘が<join at=""11128068"">強くなるらしい。‾C03砲撃LV3‾C00。",
0xa9cd08@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128076"">される銃槍。<join at=""11128080"">‾C11≪ＨＣ武器≫‾C00‾C03砲撃LV4‾C00。",
0xa9cd14@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128088"">される銃槍。野生の勘が<join at=""11128092"">強くなるらしい。",
0xa9cd20@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128100"">される銃槍。野生の勘が<join at=""11128104"">強くなるらしい。",
0xa9cd2c@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128112"">される狩猟笛。幸せを呼ぶ<join at=""11128116"">歌を奏でる。",
0xa9cd38@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128124"">される狩猟笛。幸せを呼ぶ<join at=""11128128"">歌を奏でる。",
0xa9cd44@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128136"">される狩猟笛。幸せを呼ぶ<join at=""11128140"">歌を奏でる。",
0xa9cd50@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128148"">される狩猟笛。<join at=""11128152"">‾C11≪ＨＣ武器≫‾C00",
0xa9cd5c@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128160"">される狩猟笛。幸せを呼ぶ<join at=""11128164"">歌を奏でる。",
0xa9cd68@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128172"">される狩猟笛。幸せを呼ぶ<join at=""11128176"">歌を奏でる。",
0xa9cd74@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128184"">される穿龍棍。不可思議な<join at=""11128188"">現象を巻き起こすらしい。",
0xa9cd80@mhfdat-jp.bin,"異国での遊戯の際に使用<join at=""11128196"">される穿龍棍。不可思議な<join at=""11128200"">現象を巻き起こすらしい。",
0xa9cd8c@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128208"">民族伝来の大剣。繊細な<join at=""11128212"">装飾は職人の腕の賜物。",
0xa9cd98@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128220"">民族伝来の大剣。繊細な<join at=""11128224"">装飾は職人の腕の賜物。",
0xa9cda4@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128232"">民族伝来の大剣。繊細な<join at=""11128236"">装飾は職人の腕の賜物。",
0xa9cdb0@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128244"">民族伝来の大剣。<join at=""11128248"">‾C11≪ＨＣ武器≫‾C00",
0xa9cdbc@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128256"">民族伝来の大剣。繊細な<join at=""11128260"">装飾は職人の腕の賜物。",
0xa9cdc8@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128268"">民族伝来の大剣。繊細な<join at=""11128272"">装飾は職人の腕の賜物。",
0xa9cdd4@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128280"">民族伝来の大剣。繊細な<join at=""11128284"">装飾は職人の腕の賜物。",
0xa9cde0@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128292"">民族伝来の大剣。繊細な<join at=""11128296"">装飾は職人の腕の賜物。",
0xa9cdec@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128304"">民族伝来の大剣。繊細な<join at=""11128308"">装飾は職人の腕の賜物。",
0xa9cdf8@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128316"">民族伝来の大剣。<join at=""11128320"">‾C11≪ＨＣ武器≫‾C00",
0xa9ce04@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128328"">民族伝来の大剣。繊細な<join at=""11128332"">装飾は職人の腕の賜物。",
0xa9ce10@mhfdat-jp.bin,"異国の辺境に住まう一族の<join at=""11128340"">民族伝来の大剣。繊細な<join at=""11128344"">装飾は職人の腕の賜物。",
0xa9ce1c@mhfdat-jp.bin,"変化を嫌う頑固な職人が作り<join at=""11128352"">上げた、削られても同様の<join at=""11128356"">断面を誇るというハンマー。",
0xa9ce28@mhfdat-jp.bin,"変化を嫌う頑固な職人が作り<join at=""11128364"">上げた、削られても同様の<join at=""11128368"">断面を誇るというハンマー。",
0xa9ce34@mhfdat-jp.bin,"変化を嫌う職人が作った、削<join at=""11128376"">られても同様の断面を誇ると<join at=""11128380"">いうハンマー。‾C16≪親方印≫‾C00",
0xa9ce40@mhfdat-jp.bin,"変化を嫌う職人が作った、削<join at=""11128388"">られても同様の断面を誇ると<join at=""11128392"">いうハンマー。‾C11≪ＨＣ武器≫‾C00",
0xa9ce4c@mhfdat-jp.bin,"変化を嫌う頑固な職人が作り<join at=""11128400"">上げた、切断されても変わら<join at=""11128404"">ぬ断面を誇るというハンマー。",
0xa9ce58@mhfdat-jp.bin,"凍王龍の素材を使用した片手<join at=""11128412"">剣。見目麗しい、高品質の逸<join at=""11128416"">品。‾C02≪剛種武器≫‾C00",
0xa9ce64@mhfdat-jp.bin,"凍王龍の素材を使用した片手<join at=""11128424"">剣。見目麗しい、高品質の逸<join at=""11128428"">品。‾C02≪天嵐武器≫‾C00",
0xa9ce70@mhfdat-jp.bin,"凍王龍の素材を使用した片手<join at=""11128436"">剣。見目麗しい、高品質の逸<join at=""11128440"">品。‾C02≪覇種武器≫‾C00",
0xa9ce7c@mhfdat-jp.bin,"凍王龍の素材を使用した片手<join at=""11128448"">剣。見目麗しい、高品質の逸<join at=""11128452"">品。‾C02≪Ｇ級覇種≫‾C00",
0xa9ce88@mhfdat-jp.bin,"凍王龍の素材を使用した片手<join at=""11128460"">剣。見目麗しい、高品質の逸<join at=""11128464"">品。‾C02≪烈種武器：弱点特効≫‾C00",
0xa9ce94@mhfdat-jp.bin,"凍王龍の素材を使用した片手<join at=""11128472"">剣。見目麗しい、高品質の逸<join at=""11128476"">品。‾C02≪始種武器：弱点特効≫‾C00",
0xa9cea0@mhfdat-jp.bin,"凍王龍の素材を使用した大剣。<join at=""11128484"">雪山に君臨する王の力を秘め<join at=""11128488"">る。‾C02≪剛種武器≫‾C00",
0xa9ceac@mhfdat-jp.bin,"凍王龍の素材を使用した大剣。<join at=""11128496"">雪山に君臨する王の力を秘め<join at=""11128500"">る。‾C02≪天嵐武器≫‾C00",
0xa9ceb8@mhfdat-jp.bin,"凍王龍の素材を使用した大剣。<join at=""11128508"">雪山に君臨する王の力を秘め<join at=""11128512"">る。‾C02≪覇種武器≫‾C00",
0xa9cec4@mhfdat-jp.bin,"凍王龍の素材を使用した大剣。<join at=""11128520"">雪山に君臨する王の力を秘め<join at=""11128524"">る。‾C02≪Ｇ級覇種≫‾C00",
0xa9ced0@mhfdat-jp.bin,"凍王龍の素材を使用した大剣。<join at=""11128532"">雪山に君臨する王の力を秘め<join at=""11128536"">る。‾C02≪烈種武器：弱点特効≫‾C00",
0xa9cedc@mhfdat-jp.bin,"凍王龍の素材を使用した大剣。<join at=""11128544"">雪山に君臨する王の力を秘め<join at=""11128548"">る。‾C02≪始種武器：弱点特効≫‾C00",
0xa9cee8@mhfdat-jp.bin,"凍王龍の素材を使用した鎚。<join at=""11128556"">平地を数々の雪山へ豹変させ<join at=""11128560"">たとの逸話も。‾C02≪剛種武器≫‾C00",
0xa9cef4@mhfdat-jp.bin,"凍王龍の素材を使用した鎚。<join at=""11128568"">平地を数々の雪山へ豹変させ<join at=""11128572"">たとの逸話も。‾C02≪天嵐武器≫‾C00",
0xa9cf00@mhfdat-jp.bin,"凍王龍の素材を使用した鎚。<join at=""11128580"">平地を数々の雪山へ豹変させ<join at=""11128584"">たとの逸話も。‾C02≪覇種武器≫‾C00",
0xa9cf0c@mhfdat-jp.bin,"凍王龍の素材を使用した鎚。<join at=""11128592"">平地を数々の雪山へ豹変させ<join at=""11128596"">たとの逸話も。‾C02≪Ｇ級覇種≫‾C00",
0xa9cf18@mhfdat-jp.bin,"凍王龍の素材を使用した鎚。<join at=""11128604"">平地を雪山へ豹変させたらし<join at=""11128608"">い。‾C02≪烈種武器：弱点特効≫‾C00",
0xa9cf24@mhfdat-jp.bin,"凍王龍の素材を使用した鎚。<join at=""11128616"">平地を雪山へ豹変させたらし<join at=""11128620"">い。‾C02≪始種武器：弱点特効≫‾C00",
0xa9cf30@mhfdat-jp.bin,"黒穿竜の素材を用いた片手剣。<join at=""11128628"">扱い手も闇に染めるという。<join at=""11128632"">‾C02≪始種武器：弱点特効≫‾C00",
0xa9cf3c@mhfdat-jp.bin,"黒穿竜の素材を用いた双剣。<join at=""11128640"">扱い手も闇に染めるという。<join at=""11128644"">‾C02≪始種武器：弱点特効≫‾C00",
0xa9cf48@mhfdat-jp.bin,"黒穿竜の素材を用いた大剣。<join at=""11128652"">闇の力を秘めている。<join at=""11128656"">‾C02≪始種武器：弱点特効≫‾C00",
0xa9cf54@mhfdat-jp.bin,"黒穿竜の素材を用いた太刀。<join at=""11128664"">闇の力を秘めている。<join at=""11128668"">‾C02≪始種武器：弱点特効≫‾C00",
0xa9cf60@mhfdat-jp.bin,"黒穿竜の素材を用いた鎚。<join at=""11128676"">闇の力を秘めている。<join at=""11128680"">‾C02≪始種武器：弱点特効≫‾C00",
0xa9cf6c@mhfdat-jp.bin,"黒穿竜の素材を用いた狩猟笛。<join at=""11128688"">闇の力を秘めている。<join at=""11128692"">‾C02≪始種武器：弱点特効≫‾C00",
